client_id	aud_path	sentence	up_votes	down_votes	age	age_num	gender	accent	num_words	num_onsets	onset_stren_mean	dom_freq	count_13_n-1_13	count_14_n-1_13	count_15_n-1_13	count_16_n-1_13	count_13_n-1_14	count_14_n-1_14	count_15_n-1_14	count_16_n-1_14	count_13_n-1_15	count_14_n-1_15	count_15_n-1_15	count_16_n-1_15	count_13_n-1_16	count_14_n-1_16	count_15_n-1_16	count_16_n-1_16	count_13_n-2_13	count_14_n-2_13	count_15_n-2_13	count_16_n-2_13	count_13_n-2_14	count_14_n-2_14	count_15_n-2_14	count_16_n-2_14	count_13_n-2_15	count_14_n-2_15	count_15_n-2_15	count_16_n-2_15	count_13_n-2_16	count_14_n-2_16	count_15_n-2_16	count_16_n-2_16	count_13_n-3_13	count_14_n-3_13	count_15_n-3_13	count_16_n-3_13	count_13_n-3_14	count_14_n-3_14	count_15_n-3_14	count_16_n-3_14	count_13_n-3_15	count_14_n-3_15	count_15_n-3_15	count_16_n-3_15	count_13_n-3_16	count_14_n-3_16	count_15_n-3_16	count_16_n-3_16	count_13_n-4_13	count_14_n-4_13	count_15_n-4_13	count_16_n-4_13	count_13_n-4_14	count_14_n-4_14	count_15_n-4_14	count_16_n-4_14	count_13_n-4_15	count_14_n-4_15	count_15_n-4_15	count_16_n-4_15	count_13_n-4_16	count_14_n-4_16	count_15_n-4_16	count_16_n-4_16	acc_ratio_count_13_n-1_13	acc_ratio_count_14_n-1_13	acc_ratio_count_15_n-1_13	acc_ratio_count_16_n-1_13	acc_ratio_count_13_n-1_14	acc_ratio_count_14_n-1_14	acc_ratio_count_15_n-1_14	acc_ratio_count_16_n-1_14	acc_ratio_count_13_n-1_15	acc_ratio_count_14_n-1_15	acc_ratio_count_15_n-1_15	acc_ratio_count_16_n-1_15	acc_ratio_count_13_n-1_16	acc_ratio_count_14_n-1_16	acc_ratio_count_15_n-1_16	acc_ratio_count_16_n-1_16	acc_ratio_count_13_n-2_13	acc_ratio_count_14_n-2_13	acc_ratio_count_15_n-2_13	acc_ratio_count_16_n-2_13	acc_ratio_count_13_n-2_14	acc_ratio_count_14_n-2_14	acc_ratio_count_15_n-2_14	acc_ratio_count_16_n-2_14	acc_ratio_count_13_n-2_15	acc_ratio_count_14_n-2_15	acc_ratio_count_15_n-2_15	acc_ratio_count_16_n-2_15	acc_ratio_count_13_n-2_16	acc_ratio_count_14_n-2_16	acc_ratio_count_15_n-2_16	acc_ratio_count_16_n-2_16	acc_ratio_count_13_n-3_13	acc_ratio_count_14_n-3_13	acc_ratio_count_15_n-3_13	acc_ratio_count_16_n-3_13	acc_ratio_count_13_n-3_14	acc_ratio_count_14_n-3_14	acc_ratio_count_15_n-3_14	acc_ratio_count_16_n-3_14	acc_ratio_count_13_n-3_15	acc_ratio_count_14_n-3_15	acc_ratio_count_15_n-3_15	acc_ratio_count_16_n-3_15	acc_ratio_count_13_n-3_16	acc_ratio_count_14_n-3_16	acc_ratio_count_15_n-3_16	acc_ratio_count_16_n-3_16	acc_ratio_count_13_n-4_13	acc_ratio_count_14_n-4_13	acc_ratio_count_15_n-4_13	acc_ratio_count_16_n-4_13	acc_ratio_count_13_n-4_14	acc_ratio_count_14_n-4_14	acc_ratio_count_15_n-4_14	acc_ratio_count_16_n-4_14	acc_ratio_count_13_n-4_15	acc_ratio_count_14_n-4_15	acc_ratio_count_15_n-4_15	acc_ratio_count_16_n-4_15	acc_ratio_count_13_n-4_16	acc_ratio_count_14_n-4_16	acc_ratio_count_15_n-4_16	acc_ratio_count_16_n-4_16	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	median_func_num	MEDIAN_func_num
55d5e48790afbe311a818e0fb4f787e2203725c648e9817ad204cb4063f358462a427ab756d9a30760e5567f1718970a7507dbb5f6c8667caf8a8c36ec40c4a4	commonvoice\train\clips\common_voice_en_111914.wav	Man doing a skateboard trick	3	0	twenties	25	female	us	5	9	1.782922	133.923438321021	6	7	6	5	6	6	7	6	7	6	6	6	5	5	5	5	8	7	7	5	7	6	5	5	6	6	6	5	6	6	6	6	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	7	7	7	6	1.2	1.4	1.2	1	1.2	1.2	1.4	1.2	1.4	1.2	1.2	1.2	1	1	1	1	1.6	1.4	1.4	1	1.4	1.2	1	1	1.2	1.2	1.2	1	1.2	1.2	1.2	1.2	1.4	1.4	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.4	1.2	1.2	1.2	1.4	1.4	1.4	1.2	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	15	15
55d5e48790afbe311a818e0fb4f787e2203725c648e9817ad204cb4063f358462a427ab756d9a30760e5567f1718970a7507dbb5f6c8667caf8a8c36ec40c4a4	commonvoice\train\clips\common_voice_en_111917.wav	A man sitting behind a typewriter on the street selling poetry	3	0	twenties	25	female	us	11	25	1.8142835	148.917411059253	12	12	12	12	12	12	10	10	10	11	9	9	11	12	11	11	14	13	12	11	12	13	13	13	12	12	12	12	13	12	11	11	13	12	12	12	13	13	12	11	13	12	13	11	12	11	10	9	14	13	13	12	11	10	9	9	9	10	9	9	9	9	9	8	1.09090909090909	1.09090909090909	1.09090909090909	1.09090909090909	1.09090909090909	1.09090909090909	0.909090909090909	0.909090909090909	0.909090909090909	1	0.818181818181818	0.818181818181818	1	1.09090909090909	1	1	1.27272727272727	1.18181818181818	1.09090909090909	1	1.09090909090909	1.18181818181818	1.18181818181818	1.18181818181818	1.09090909090909	1.09090909090909	1.09090909090909	1.09090909090909	1.18181818181818	1.09090909090909	1	1	1.18181818181818	1.09090909090909	1.09090909090909	1.09090909090909	1.18181818181818	1.18181818181818	1.09090909090909	1	1.18181818181818	1.09090909090909	1.18181818181818	1	1.09090909090909	1	0.909090909090909	0.818181818181818	1.27272727272727	1.18181818181818	1.18181818181818	1.09090909090909	1	0.909090909090909	0.818181818181818	0.818181818181818	0.818181818181818	0.909090909090909	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.727272727272727	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	25	30
55d5e48790afbe311a818e0fb4f787e2203725c648e9817ad204cb4063f358462a427ab756d9a30760e5567f1718970a7507dbb5f6c8667caf8a8c36ec40c4a4	commonvoice\train\clips\common_voice_en_111927.wav	A group of men women carrying carpentry tools stand around the framework of a house	3	1	twenties	25	female	us	15	25	1.8296831	169.02296541279	18	17	17	18	18	18	18	18	19	18	16	16	17	16	16	16	18	18	17	17	20	18	17	17	19	19	18	18	18	16	14	14	19	15	15	15	16	16	14	14	16	16	15	15	17	17	16	15	16	16	16	16	16	16	16	15	17	17	16	16	17	18	16	15	1.2	1.13333333333333	1.13333333333333	1.2	1.2	1.2	1.2	1.2	1.26666666666667	1.2	1.06666666666667	1.06666666666667	1.13333333333333	1.06666666666667	1.06666666666667	1.06666666666667	1.2	1.2	1.13333333333333	1.13333333333333	1.33333333333333	1.2	1.13333333333333	1.13333333333333	1.26666666666667	1.26666666666667	1.2	1.2	1.2	1.06666666666667	0.933333333333333	0.933333333333333	1.26666666666667	1	1	1	1.06666666666667	1.06666666666667	0.933333333333333	0.933333333333333	1.06666666666667	1.06666666666667	1	1	1.13333333333333	1.13333333333333	1.06666666666667	1	1.06666666666667	1.06666666666667	1.06666666666667	1.06666666666667	1.06666666666667	1.06666666666667	1.06666666666667	1	1.13333333333333	1.13333333333333	1.06666666666667	1.06666666666667	1.13333333333333	1.2	1.06666666666667	1	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	40	42
6fd57fc68e9bf90d7dc9902fbbc759f955859718e94ab49b54d253ad09be52cd8b14159e9c644a3bd61291038cbf16b788329a2facc1b22acd3edab62f04e9a1	commonvoice\train\clips\common_voice_en_11332.wav	Two girls and a boy are getting ready to jump into a backyard pool.	4	0	thirties	35	male	us	14	17	1.9845897	268.528420857417	14	14	14	12	17	14	14	14	16	15	14	14	17	16	16	13	13	13	14	11	12	12	12	12	12	12	12	12	13	13	13	13	13	13	13	13	11	11	10	10	9	10	9	9	9	9	9	9	9	9	9	9	9	9	9	8	9	9	8	7	7	7	7	7	1	1	1	0.857142857142857	1.21428571428571	1	1	1	1.14285714285714	1.07142857142857	1	1	1.21428571428571	1.14285714285714	1.14285714285714	0.928571428571429	0.928571428571429	0.928571428571429	1	0.785714285714286	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.928571428571429	0.928571428571429	0.928571428571429	0.928571428571429	0.928571428571429	0.928571428571429	0.928571428571429	0.928571428571429	0.785714285714286	0.785714285714286	0.714285714285714	0.714285714285714	0.642857142857143	0.714285714285714	0.642857142857143	0.642857142857143	0.642857142857143	0.642857142857143	0.642857142857143	0.642857142857143	0.642857142857143	0.642857142857143	0.642857142857143	0.642857142857143	0.642857142857143	0.642857142857143	0.642857142857143	0.571428571428571	0.642857142857143	0.642857142857143	0.571428571428571	0.5	0.5	0.5	0.5	0.5	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	18	6
6fd57fc68e9bf90d7dc9902fbbc759f955859718e94ab49b54d253ad09be52cd8b14159e9c644a3bd61291038cbf16b788329a2facc1b22acd3edab62f04e9a1	commonvoice\train\clips\common_voice_en_11333.wav	A tractor is driving in a field.	3	0	thirties	35	male	us	7	11	1.9105811	211.960250981362	6	5	5	6	8	6	7	6	8	8	8	8	10	10	10	9	7	7	6	6	7	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	5	5	5	5	6	6	6	6	5	5	5	5	4	4	4	4	4	4	4	4	0.857142857142857	0.714285714285714	0.714285714285714	0.857142857142857	1.14285714285714	0.857142857142857	1	0.857142857142857	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	1.42857142857143	1.42857142857143	1.42857142857143	1.28571428571429	1	1	0.857142857142857	0.857142857142857	1	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	1	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.714285714285714	0.714285714285714	0.714285714285714	0.714285714285714	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.714285714285714	0.714285714285714	0.714285714285714	0.714285714285714	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	26	17
6fd57fc68e9bf90d7dc9902fbbc759f955859718e94ab49b54d253ad09be52cd8b14159e9c644a3bd61291038cbf16b788329a2facc1b22acd3edab62f04e9a1	commonvoice\train\clips\common_voice_en_11334.wav	A lady cooking a cake for her family.	3	1	thirties	35	male	us	8	13	1.587033	197.477436404661	6	6	6	6	7	7	7	6	8	8	7	8	9	9	9	9	12	11	7	7	12	11	11	11	13	12	11	12	11	10	9	8	10	7	8	8	8	7	7	7	9	8	7	7	7	7	7	7	7	7	7	7	7	7	7	6	5	5	5	5	4	4	4	3	0.75	0.75	0.75	0.75	0.875	0.875	0.875	0.75	1	1	0.875	1	1.125	1.125	1.125	1.125	1.5	1.375	0.875	0.875	1.5	1.375	1.375	1.375	1.625	1.5	1.375	1.5	1.375	1.25	1.125	1	1.25	0.875	1	1	1	0.875	0.875	0.875	1.125	1	0.875	0.875	0.875	0.875	0.875	0.875	0.875	0.875	0.875	0.875	0.875	0.875	0.875	0.75	0.625	0.625	0.625	0.625	0.5	0.5	0.5	0.375	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	36	32
6fd57fc68e9bf90d7dc9902fbbc759f955859718e94ab49b54d253ad09be52cd8b14159e9c644a3bd61291038cbf16b788329a2facc1b22acd3edab62f04e9a1	commonvoice\train\clips\common_voice_en_11335.wav	Add the tune to the Rage Radio playlist.	3	0	thirties	35	male	us	8	12	2.2100222	223.205730535035	16	14	13	13	16	14	13	13	14	12	12	11	12	13	12	11	8	8	6	6	6	6	6	6	7	5	5	5	7	6	5	5	6	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4	4	5	5	5	5	2	1.75	1.625	1.625	2	1.75	1.625	1.625	1.75	1.5	1.5	1.375	1.5	1.625	1.5	1.375	1	1	0.75	0.75	0.75	0.75	0.75	0.75	0.875	0.625	0.625	0.625	0.875	0.75	0.625	0.625	0.75	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.625	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.625	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.625	0.625	0.625	0.625	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	20	16
6fd57fc68e9bf90d7dc9902fbbc759f955859718e94ab49b54d253ad09be52cd8b14159e9c644a3bd61291038cbf16b788329a2facc1b22acd3edab62f04e9a1	commonvoice\train\clips\common_voice_en_11336.wav	An African American man is standing on a bridge wearing a pink shirt.	5	0	thirties	35	male	us	13	20	2.0891051	267.676490588199	18	18	18	16	17	18	17	14	17	19	18	17	19	19	17	17	13	12	12	11	11	11	11	10	11	11	11	11	12	12	10	10	10	10	10	11	11	10	9	9	7	7	7	6	6	5	5	5	6	6	6	6	6	5	5	5	5	5	5	5	5	4	4	4	1.38461538461538	1.38461538461538	1.38461538461538	1.23076923076923	1.30769230769231	1.38461538461538	1.30769230769231	1.07692307692308	1.30769230769231	1.46153846153846	1.38461538461538	1.30769230769231	1.46153846153846	1.46153846153846	1.30769230769231	1.30769230769231	1	0.923076923076923	0.923076923076923	0.846153846153846	0.846153846153846	0.846153846153846	0.846153846153846	0.769230769230769	0.846153846153846	0.846153846153846	0.846153846153846	0.846153846153846	0.923076923076923	0.923076923076923	0.769230769230769	0.769230769230769	0.769230769230769	0.769230769230769	0.769230769230769	0.846153846153846	0.846153846153846	0.769230769230769	0.692307692307692	0.692307692307692	0.538461538461538	0.538461538461538	0.538461538461538	0.461538461538462	0.461538461538462	0.384615384615385	0.384615384615385	0.384615384615385	0.461538461538462	0.461538461538462	0.461538461538462	0.461538461538462	0.461538461538462	0.384615384615385	0.384615384615385	0.384615384615385	0.384615384615385	0.384615384615385	0.384615384615385	0.384615384615385	0.384615384615385	0.307692307692308	0.307692307692308	0.307692307692308	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	17	16
6fd57fc68e9bf90d7dc9902fbbc759f955859718e94ab49b54d253ad09be52cd8b14159e9c644a3bd61291038cbf16b788329a2facc1b22acd3edab62f04e9a1	commonvoice\train\clips\common_voice_en_11337.wav	Guitarist and singer groove together, with their drummer in the background.	3	0	thirties	35	male	us	11	17	2.2619424	226.613451611906	19	20	20	19	20	19	18	17	19	16	17	16	17	16	16	16	18	17	15	13	13	12	12	11	13	13	12	11	13	12	11	11	13	13	13	13	15	13	12	11	14	12	11	11	12	11	9	9	14	12	11	11	9	8	8	8	8	8	8	8	7	7	6	6	1.72727272727273	1.81818181818182	1.81818181818182	1.72727272727273	1.81818181818182	1.72727272727273	1.63636363636364	1.54545454545455	1.72727272727273	1.45454545454545	1.54545454545455	1.45454545454545	1.54545454545455	1.45454545454545	1.45454545454545	1.45454545454545	1.63636363636364	1.54545454545455	1.36363636363636	1.18181818181818	1.18181818181818	1.09090909090909	1.09090909090909	1	1.18181818181818	1.18181818181818	1.09090909090909	1	1.18181818181818	1.09090909090909	1	1	1.18181818181818	1.18181818181818	1.18181818181818	1.18181818181818	1.36363636363636	1.18181818181818	1.09090909090909	1	1.27272727272727	1.09090909090909	1	1	1.09090909090909	1	0.818181818181818	0.818181818181818	1.27272727272727	1.09090909090909	1	1	0.818181818181818	0.727272727272727	0.727272727272727	0.727272727272727	0.727272727272727	0.727272727272727	0.727272727272727	0.727272727272727	0.636363636363636	0.636363636363636	0.545454545454545	0.545454545454545	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	38	40
6fd57fc68e9bf90d7dc9902fbbc759f955859718e94ab49b54d253ad09be52cd8b14159e9c644a3bd61291038cbf16b788329a2facc1b22acd3edab62f04e9a1	commonvoice\train\clips\common_voice_en_11338.wav	A man in a flannel shirt cutting wood with a table saw.	3	0	thirties	35	male	us	12	16	2.1160796	247.400550180818	19	18	16	16	16	14	16	14	16	15	14	13	14	13	12	12	15	13	13	13	14	14	13	13	14	13	13	12	13	13	13	12	14	14	11	11	12	11	10	10	10	9	8	7	9	9	7	6	9	8	7	7	8	8	7	6	7	6	6	6	6	6	6	6	1.58333333333333	1.5	1.33333333333333	1.33333333333333	1.33333333333333	1.16666666666667	1.33333333333333	1.16666666666667	1.33333333333333	1.25	1.16666666666667	1.08333333333333	1.16666666666667	1.08333333333333	1	1	1.25	1.08333333333333	1.08333333333333	1.08333333333333	1.16666666666667	1.16666666666667	1.08333333333333	1.08333333333333	1.16666666666667	1.08333333333333	1.08333333333333	1	1.08333333333333	1.08333333333333	1.08333333333333	1	1.16666666666667	1.16666666666667	0.916666666666667	0.916666666666667	1	0.916666666666667	0.833333333333333	0.833333333333333	0.833333333333333	0.75	0.666666666666667	0.583333333333333	0.75	0.75	0.583333333333333	0.5	0.75	0.666666666666667	0.583333333333333	0.583333333333333	0.666666666666667	0.666666666666667	0.583333333333333	0.5	0.583333333333333	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	23	27
6fd57fc68e9bf90d7dc9902fbbc759f955859718e94ab49b54d253ad09be52cd8b14159e9c644a3bd61291038cbf16b788329a2facc1b22acd3edab62f04e9a1	commonvoice\train\clips\common_voice_en_11339.wav	A black and white dog is running on sand.	4	0	thirties	35	male	us	9	14	1.8832004	253.023289957655	9	9	9	7	9	9	9	9	11	9	9	9	14	15	13	11	11	12	10	9	8	8	8	8	7	7	7	6	7	7	6	5	7	6	6	6	7	6	6	5	6	6	6	6	6	5	5	4	6	6	6	6	5	5	4	4	4	4	4	4	4	4	3	3	1	1	1	0.777777777777778	1	1	1	1	1.22222222222222	1	1	1	1.55555555555556	1.66666666666667	1.44444444444444	1.22222222222222	1.22222222222222	1.33333333333333	1.11111111111111	1	0.888888888888889	0.888888888888889	0.888888888888889	0.888888888888889	0.777777777777778	0.777777777777778	0.777777777777778	0.666666666666667	0.777777777777778	0.777777777777778	0.666666666666667	0.555555555555556	0.777777777777778	0.666666666666667	0.666666666666667	0.666666666666667	0.777777777777778	0.666666666666667	0.666666666666667	0.555555555555556	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.555555555555556	0.555555555555556	0.444444444444444	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.555555555555556	0.555555555555556	0.444444444444444	0.444444444444444	0.444444444444444	0.444444444444444	0.444444444444444	0.444444444444444	0.444444444444444	0.444444444444444	0.333333333333333	0.333333333333333	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	9	6
6fd57fc68e9bf90d7dc9902fbbc759f955859718e94ab49b54d253ad09be52cd8b14159e9c644a3bd61291038cbf16b788329a2facc1b22acd3edab62f04e9a1	commonvoice\train\clips\common_voice_en_11340.wav	Bicyclists have stopped and are talking about something.	4	0	thirties	35	male	us	8	18	2.024447	340.772107687077	10	10	9	10	11	11	11	11	11	11	11	11	11	12	12	11	12	11	11	10	10	10	10	10	11	11	11	10	11	11	11	11	11	11	11	11	11	11	11	11	13	14	14	15	15	14	13	14	14	13	13	14	16	14	13	12	12	12	12	11	11	10	10	9	1.25	1.25	1.125	1.25	1.375	1.375	1.375	1.375	1.375	1.375	1.375	1.375	1.375	1.5	1.5	1.375	1.5	1.375	1.375	1.25	1.25	1.25	1.25	1.25	1.375	1.375	1.375	1.25	1.375	1.375	1.375	1.375	1.375	1.375	1.375	1.375	1.375	1.375	1.375	1.375	1.625	1.75	1.75	1.875	1.875	1.75	1.625	1.75	1.75	1.625	1.625	1.75	2	1.75	1.625	1.5	1.5	1.5	1.5	1.375	1.375	1.25	1.25	1.125	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	32	32
6fd57fc68e9bf90d7dc9902fbbc759f955859718e94ab49b54d253ad09be52cd8b14159e9c644a3bd61291038cbf16b788329a2facc1b22acd3edab62f04e9a1	commonvoice\train\clips\common_voice_en_11341.wav	A young girl with two fingers in her mouth sitting next to an older woman.	4	0	thirties	35	male	us	15	22	2.0847442	251.83058758075	20	19	20	19	21	20	18	18	24	22	19	18	22	20	19	20	16	13	13	12	10	10	11	8	8	8	8	6	8	6	6	6	7	7	6	5	6	7	8	7	6	6	6	6	5	4	4	4	6	6	6	6	5	4	4	4	3	3	3	3	2	3	3	2	1.33333333333333	1.26666666666667	1.33333333333333	1.26666666666667	1.4	1.33333333333333	1.2	1.2	1.6	1.46666666666667	1.26666666666667	1.2	1.46666666666667	1.33333333333333	1.26666666666667	1.33333333333333	1.06666666666667	0.866666666666667	0.866666666666667	0.8	0.666666666666667	0.666666666666667	0.733333333333333	0.533333333333333	0.533333333333333	0.533333333333333	0.533333333333333	0.4	0.533333333333333	0.4	0.4	0.4	0.466666666666667	0.466666666666667	0.4	0.333333333333333	0.4	0.466666666666667	0.533333333333333	0.466666666666667	0.4	0.4	0.4	0.4	0.333333333333333	0.266666666666667	0.266666666666667	0.266666666666667	0.4	0.4	0.4	0.4	0.333333333333333	0.266666666666667	0.266666666666667	0.266666666666667	0.2	0.2	0.2	0.2	0.133333333333333	0.2	0.2	0.133333333333333	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	17	16
6fd57fc68e9bf90d7dc9902fbbc759f955859718e94ab49b54d253ad09be52cd8b14159e9c644a3bd61291038cbf16b788329a2facc1b22acd3edab62f04e9a1	commonvoice\train\clips\common_voice_en_11343.wav	A small dog is carrying a stick in his mouth.	4	0	thirties	35	male	us	10	16	1.7807345	307.2060550799	10	9	9	9	11	11	10	11	11	11	11	10	10	10	10	10	10	11	9	9	12	12	10	10	12	12	12	11	10	10	11	11	10	10	10	10	9	9	10	10	10	7	7	7	7	8	8	8	8	7	7	7	7	7	7	7	8	7	7	7	5	4	4	4	1	0.9	0.9	0.9	1.1	1.1	1	1.1	1.1	1.1	1.1	1	1	1	1	1	1	1.1	0.9	0.9	1.2	1.2	1	1	1.2	1.2	1.2	1.1	1	1	1.1	1.1	1	1	1	1	0.9	0.9	1	1	1	0.7	0.7	0.7	0.7	0.8	0.8	0.8	0.8	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.8	0.7	0.7	0.7	0.5	0.4	0.4	0.4	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	17	23
9b974a1ada91a7479378146c066288d5eaeceb6b4626f63f8811e8023b3a5c2a1a7273ab1a9cc521446462a81229cbaf8150e7372a24d99255a1ef353f108b5e	commonvoice\train\clips\common_voice_en_115781.wav	I'll find out everything.	3	0	fourties	45	male	newzealand	4	7	1.7003466	44.30037399932	5	5	5	5	5	6	6	5	7	7	7	7	7	7	7	7	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	6	6	6	5	6	5	5	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	5	4	3	3	3	1.25	1.25	1.25	1.25	1.25	1.5	1.5	1.25	1.75	1.75	1.75	1.75	1.75	1.75	1.75	1.75	1.25	1.25	1.25	1.25	1.25	1.25	1.25	1.25	1.25	1.25	1.25	1.25	1.5	1.25	1.25	1.25	1.5	1.5	1.5	1.25	1.5	1.25	1.25	1.25	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.25	1.25	1.25	1.25	1	0.75	0.75	0.75	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	60	60
